# Wordlist

# DATA
ID	DOCULECT	DOCULECT_IN_SOURCE	GLOTTOCODE	CONCEPTICON_ID	CONCEPT	VALUE	FORM	SOURCE	BVD_ID	COGID	BORROWING	VARIANTS	SEGMENTS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	TURCHINID	EDITID	SCAID	LEXSTATID	INFOMAP	ALIGNMENT	STRUCTURE
5238	Rurutuan	Rurutuan	aust1304	1156	to open, uncover	ʔuaʔi	ʔuaʔi	Meyer-128-2005	102875	1335			ʔ u a ʔ i	1 7 7 1 7	AXYBZ	HYAHI	7	7.H.C 7.Y.V 7.A.V 7.H.C 7.I.V	2.0 1.5 1.3 1.75 0.8	ʔuaʔi	0	1436	929	1172	1232	589	ʔ u a ʔ i	c c c c c
5239	Rurutuan	Rurutuan	aust1304	1156	to open, uncover	ʔiriti	ʔiriti	Meyer-128-2005	102874	846			ʔ i r i t i	1 7 5 7 1 7	AXBYBZ	HIRITI	7	7.H.C 7.I.V 7.R.C 7.I.V 7.T.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ʔiriti	0	1446	932	1176	1235	590	ʔ i r i t i	c c c c c c
5741	Hawaiian	Hawaiian	hawa1245	1156	to open, uncover	weke	weke	71458	76622	94		wehe	w e k e	6 7 1 7	AXBZ	WEKE	1	1.W.C 1.E.V 1.K.C 1.E.V	2.0 1.5 1.75 0.8	weke	0	1435	927	1171	1230	598	w e k e	c c c c
#
860	Maori	Maori	maor1246	1486	to plant	too	too	Biggs-85-2005	29716	812			t oː	1 7	AX	TU	3	3.T.C 3.U.V	2.0 1.5	toː	0	1449	935	1181	1240	600	t oː	c c
1304	Tahitian	Tahitian (Modern)	tahi1242	1486	to plant	tanu	tanu	Clark-173-2005	29804	531			t a n u	1 7 4 7	AXBZ	TANY	9	9.T.C 9.A.V 9.N.C 9.Y.V	2.0 1.5 1.75 0.8	tanu	0	1448	933	1179	1238	599	t a n u	c c c c
1745	Rapanui	Rapanui (Easter Island)	rapa1244	1486	to plant	oka	oka	POLLEX	29895	443			o k a	7 1 7	XBZ	UKA	5	5.U.V 5.K.C 5.A.V	1.5 1.75 0.8	oka	0	1451	937	1183	1242	601	o k a	c c c
2004	Mangareva	Mangareva	mang1401	1486	to plant	tanu	tanu	POLLEX	321508	531			t a n u	1 7 4 7	AXBZ	TANY	2	2.T.C 2.A.V 2.N.C 2.Y.V	2.0 1.5 1.75 0.8	tanu	0	1448	933	1179	1238	599	t a n u	c c c c
3203	Sikaiana	Sikaiana	sika1261	1486	to plant	too/too	too	POLLEX	29874	812			t oː	1 7	AX	TU	8	8.T.C 8.U.V	2.0 1.5	toː	0	1449	935	1181	1240	600	t oː	c c
3470	North_Marquesan	Marquesan	nort2845	1486	to plant	nanu	nanu	POLLEX	29669	531			n a n u	4 7 4 7	AXBZ	NANY	4	4.N.C 4.A.V 4.N.C 4.Y.V	2.0 1.5 1.75 0.8	nanu	0	1450	933	1179	1238	599	n a n u	c c c c
4507	Ra’ivavae	Ra'ivavae	aust1304	1486	to plant	tanu	tanu	Tamaititahio-1213-2015	291231	531			t a n u	1 7 4 7	AXBZ	TANY	6	6.T.C 6.A.V 6.N.C 6.Y.V	2.0 1.5 1.75 0.8	tanu	0	1448	933	1179	1238	599	t a n u	c c c c
4735	Tuamotuan	Tuamotu	tuam1242	1486	to plant	tanu	tanu	POLLEX	135641	531			t a n u	1 7 4 7	AXBZ	TANY	10	10.T.C 10.A.V 10.N.C 10.Y.V	2.0 1.5 1.75 0.8	tanu	0	1448	933	1179	1238	599	t a n u	c c c c
5249	Rurutuan	Rurutuan	aust1304	1486	to plant	tanu	tanu	Meyer-128-2005	29759	531			t a n u	1 7 4 7	AXBZ	TANY	7	7.T.C 7.A.V 7.N.C 7.Y.V	2.0 1.5 1.75 0.8	tanu	0	1448	933	1179	1238	599	t a n u	c c c c
5751	Hawaiian	Hawaiian	hawa1245	1486	to plant	kanu	kanu	71458	29683	531			k a n u	1 7 4 7	AXBZ	KANY	1	1.K.C 1.A.V 1.N.C 1.Y.V	2.0 1.5 1.75 0.8	kanu	0	1447	933	1179	1238	599	k a n u	c c c c
#
851	Maori	Maori	maor1246	354	to pound, beat	tuki	tuki	Biggs-85-2005	32929	532			t u k i	1 7 1 7	AXBZ	TYKI	3	3.T.C 3.Y.V 3.K.C 3.I.V	2.0 1.5 1.75 0.8	tuki	0	1453	938	1184	1243	602	t u k i	c c c c
1295	Tahitian	Tahitian (Modern)	tahi1242	354	to pound, beat	paapaahia	paapaahia	Clark-173-2005	33017	284			p aː p aː h i a	1 7 1 7 3 7 7	AXBYBYZ	PAPAHIA	9	9.P.C 9.A.V 9.P.C 9.A.V 9.H.C 9.I.V 9.A.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	paːpaːhia	0	1459	945	1189	1248	603	p aː p aː h i a	c c c c c c c
1994	Mangareva	Mangareva	mang1401	354	to pound, beat	tuki	tuki	POLLEX	321515	532		tuki	t u k i	1 7 1 7	AXBZ	TYKI	2	2.T.C 2.Y.V 2.K.C 2.I.V	2.0 1.5 1.75 0.8	tuki	0	1453	938	1184	1243	602	t u k i	c c c c
3192	Sikaiana	Sikaiana	sika1261	354	to pound, beat	tuki	tuki	POLLEX	33087	532			t u k i	1 7 1 7	AXBZ	TYKI	8	8.T.C 8.Y.V 8.K.C 8.I.V	2.0 1.5 1.75 0.8	tuki	0	1453	938	1184	1243	602	t u k i	c c c c
3456	North_Marquesan	Marquesan	nort2845	354	to pound, beat	tuì	tuì	POLLEX	102907	532		tuki	t u ʔ i	1 7 1 7	AXBZ	TYHI	4	4.T.C 4.Y.V 4.H.C 4.I.V	2.0 1.5 1.75 0.8	tuʔi	1	1455	938	1184	1243	602	t u ʔ i	c c c c
4499	Ra’ivavae	Ra'ivavae	aust1304	354	to pound, beat	oGooGo	oGooGo	Tamaititahio-1213-2015	291239	891			o ɢ oː ɢ o	7 1 7 1 7	XBYBZ	UKUKU	6	6.U.V 6.K.C 6.U.V 6.K.C 6.U.V	1.5 1.75 1.3 1.75 0.8	oɢoːɢo	0	1456	942	1188	1247	604	o ɢ oː ɢ o	c c c c c
4726	Tuamotuan	Tuamotu	tuam1242	354	to pound, beat	tuki	tuki	POLLEX	33090	532			t u k i	1 7 1 7	AXBZ	TYKI	10	10.T.C 10.Y.V 10.K.C 10.I.V	2.0 1.5 1.75 0.8	tuki	1	1453	938	1184	1243	602	t u k i	c c c c
5236	Rurutuan	Rurutuan	aust1304	354	to pound, beat	paʔi	paʔi	Meyer-128-2005	102914	994			p a ʔ i	1 7 1 7	AXBZ	PAHI	7	7.P.C 7.A.V 7.H.C 7.I.V	2.0 1.5 1.75 0.8	paʔi	1	1457	938	1189	1248	603	p a - - ʔ i -	c c c c
5237	Rurutuan	Rurutuan	aust1304	354	to pound, beat	tuʔi	tuʔi	Meyer-128-2005	102913	532			t u ʔ i	1 7 1 7	AXBZ	TYHI	7	7.T.C 7.Y.V 7.H.C 7.I.V	2.0 1.5 1.75 0.8	tuʔi	0	1455	938	1184	1243	602	t u ʔ i	c c c c
5740	Hawaiian	Hawaiian	hawa1245	354	to pound, beat	ku'i	ku'i	71458	32896	532			k u ʔ i	1 7 1 7	AXBZ	KYHI	1	1.K.C 1.Y.V 1.H.C 1.I.V	2.0 1.5 1.75 0.8	kuʔi	1	1452	938	1184	1243	602	k u ʔ i	c c c c
#
880	Maori	Maori	maor1246	1458	to say	koorero	koorero	Biggs-85-2005	22576	208			k oː r e r o	1 7 5 7 5 7	AXBYBZ	KURERU	3	3.K.C 3.U.V 3.R.C 3.E.V 3.R.C 3.U.V	2.0 1.5 1.75 1.3 1.75 0.8	koːrero	0	1462	946	1192	1249	607	k oː r e r o	c c c c c c
1326	Tahitian	Tahitian (Modern)	tahi1242	1458	to say	parau	parau	Clark-173-2005	22664	261			p a r a u	1 7 5 7 7	AXBYZ	PARAY	9	9.P.C 9.A.V 9.R.C 9.A.V 9.Y.V	2.0 1.5 1.75 1.3 0.8	parau	0	1466	951	1196	1254	605	p a r - - - - - a u	c c c c c
1771	Rapanui	Rapanui (Easter Island)	rapa1244	1458	to say	kî	kî	POLLEX	133570	867			k iː	1 7	AX	KI	5	5.K.C 5.I.V	2.0 1.5	kiː	0	1461	947	1191	1250	606	k iː	c c
2031	Mangareva	Mangareva	mang1401	1458	to say	ki	ki	POLLEX	321489	867			k i	1 7	AX	KI	2	2.K.C 2.I.V	2.0 1.5	ki	1	1461	947	1191	1250	606	k i	c c
3224	Sikaiana	Sikaiana	sika1261	1458	to say	tātala	tātala	POLLEX	145955	1110			t aː t a l a	1 7 1 7 5 7	AXBYBZ	TATALA	8	8.T.C 8.A.V 8.T.C 8.A.V 8.L.C 8.A.V	2.0 1.5 1.75 1.3 1.75 0.8	taːtala	0	1467	949	1197	1256	608	t aː t a l a	c c c c c c
3503	North_Marquesan	Marquesan	nort2845	1458	to say	tekao	tekao	POLLEX	74760	739		teáo	t e k a o	1 7 1 7 7	AXBYZ	TEKAU	4	4.T.C 4.E.V 4.K.C 4.A.V 4.U.V	2.0 1.5 1.75 1.3 0.8	tekao	0	1463	949	1193	1252	609	t e k a o	c c c c c
3504	North_Marquesan	Marquesan	nort2845	1458	to say	peáu	peáu	POLLEX	74758	261			p e ʔ a u	1 7 1 7 7	AXBYZ	PEHAY	4	4.P.C 4.E.V 4.H.C 4.A.V 4.Y.V	2.0 1.5 1.75 1.3 0.8	peʔau	0	1470	951	1196	1254	605	p e ʔ - - - - - a u	c c c c c
4525	Ra’ivavae	Ra'ivavae	aust1304	1458	to say	paGaupaGau	paGaupaGau	Tamaititahio-1213-2015	291213	261			p a ɢ a u p a ɢ a u	1 7 1 7 7 1 7 1 7 7	AXBYYBYBYZ	PAKAYPAKAY	6	6.P.C 6.A.V 6.K.C 6.A.V 6.Y.V 6.P.C 6.A.V 6.K.C 6.A.V 6.Y.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 1.3 0.8	paɢaupaɢau	0	1465	951	1195	1254	605	p a ɢ a u p a ɢ a u	c c c c c c c c c c
4768	Tuamotuan	Tuamotu	tuam1242	1458	to say	parau	parau	POLLEX	135501	261			p a r a u	1 7 5 7 7	AXBYZ	PARAY	10	10.P.C 10.A.V 10.R.C 10.A.V 10.Y.V	2.0 1.5 1.75 1.3 0.8	parau	0	1466	951	1196	1254	605	p a r - - - - - a u	c c c c c
5275	Rurutuan	Rurutuan	aust1304	1458	to say	parau	parau	Meyer-128-2005	22619	261			p a r a u	1 7 5 7 7	AXBYZ	PARAY	7	7.P.C 7.A.V 7.R.C 7.A.V 7.Y.V	2.0 1.5 1.75 1.3 0.8	parau	0	1466	951	1196	1254	605	p a r - - - - - a u	c c c c c
5773	Hawaiian	Hawaiian	hawa1245	1458	to say	'ōlelo	'ōlelo	71458	22543	208			ʔ oː l e l o	1 7 5 7 5 7	AXBYBZ	HULELU	1	1.H.C 1.U.V 1.L.C 1.E.V 1.L.C 1.U.V	2.0 1.5 1.75 1.3 1.75 0.8	ʔoːlelo	0	1460	946	1190	1249	607	ʔ oː l e l o	c c c c c c
#
867	Maori	Maori	maor1246	1436	to scratch	rakuraku	rakuraku	Biggs-85-2005	27217	1411			r a k u r a k u	5 7 1 7 5 7 1 7	AXBYBYBZ	RAKYRAKY	3	3.R.C 3.A.V 3.K.C 3.Y.V 3.R.C 3.A.V 3.K.C 3.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	rakuraku	0	1473	952	1200	1259	610	r a k u r a k u	c c c c c c c c
1311	Tahitian	Tahitian (Modern)	tahi1242	1436	to scratch	ra'ura'u	ra'ura'u	Clark-173-2005	27305	1411			r a ʔ u r a ʔ u	5 7 1 7 5 7 1 7	AXBYBYBZ	RAHYRAHY	9	9.R.C 9.A.V 9.H.C 9.Y.V 9.R.C 9.A.V 9.H.C 9.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	raʔuraʔu	0	1477	952	1200	1259	610	r a ʔ u r a ʔ u	c c c c c c c c
1756	Rapanui	Rapanui (Easter Island)	rapa1244	1436	to scratch	raku	raku	POLLEX	133571	1411			r a k u	5 7 1 7	AXBZ	RAKY	5	5.R.C 5.A.V 5.K.C 5.Y.V	2.0 1.5 1.75 0.8	raku	0	1473	952	1202	1259	610	r a k - - - - u	c c c c
1757	Rapanui	Rapanui (Easter Island)	rapa1244	1436	to scratch	katikati	katikati	POLLEX	88891	1079			k a t i k a t i	1 7 1 7 1 7 1 7	AXBYBYBZ	KATIKATI	5	5.K.C 5.A.V 5.T.C 5.I.V 5.K.C 5.A.V 5.T.C 5.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	katikati	0	1481	962	1208	1267	615	k a t i k a t i	c c c c c c c c
2012	Mangareva	Mangareva	mang1401	1436	to scratch	kene'u	kene'u	POLLEX	321501	545			k e n e ʔ u	1 7 4 7 1 7	AXBYBZ	KENEHY	2	2.K.C 2.E.V 2.N.C 2.E.V 2.H.C 2.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	keneʔu	0	1472	953	1199	1258	612	k e n e ʔ u	c c c c c c
3211	Sikaiana	Sikaiana	sika1261	1436	to scratch	laku/laku	laku	POLLEX	91975	1411		l/laku	l a k u	5 7 1 7	AXBZ	LAKY	8	8.L.C 8.A.V 8.K.C 8.Y.V	2.0 1.5 1.75 0.8	laku	0	1473	952	1202	1259	610	l a k - - - - u	c c c c
3480	North_Marquesan	Marquesan	nort2845	1436	to scratch	tuveé	tuveé	POLLEX	27170	714			t u v e ʔ e	1 7 3 7 1 7	AXBYBZ	TYBEHE	4	4.T.C 4.Y.V 4.B.C 4.E.V 4.H.C 4.E.V	2.0 1.5 1.75 1.3 1.75 0.8	tuveʔe	0	1474	953	1201	1260	613	t u v e ʔ e	c c c c c c
4513	Ra’ivavae	Ra'ivavae	aust1304	1436	to scratch	maʔeGo	maʔeGo	Tamaititahio-1213-2015	291225	1168			m a ʔ e ɢ o	4 7 1 7 1 7	AXBYBZ	MAHEKU	6	6.M.C 6.A.V 6.H.C 6.E.V 6.K.C 6.U.V	2.0 1.5 1.75 1.3 1.75 0.8	maʔeɢo	0	1476	957	1203	1262	614	m a ʔ e ɢ o	c c c c c c
4746	Tuamotuan	Tuamotu	tuam1242	1436	to scratch	ra/raku/	raku	POLLEX	91977	1411		raku	r a k u	5 7 1 7	AXBZ	RAKY	10	10.R.C 10.A.V 10.K.C 10.Y.V	2.0 1.5 1.75 0.8	raku	0	1473	952	1202	1259	610	r a k - - - - u	c c c c
5259	Rurutuan	Rurutuan	aust1304	1436	to scratch	raʔuraʔu	raʔuraʔu	Meyer-128-2005	27260	1411			r a ʔ u r a ʔ u	5 7 1 7 5 7 1 7	AXBYBYBZ	RAHYRAHY	7	7.R.C 7.A.V 7.H.C 7.Y.V 7.R.C 7.A.V 7.H.C 7.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	raʔuraʔu	0	1477	952	1200	1259	610	r a ʔ u r a ʔ u	c c c c c c c c
5759	Hawaiian	Hawaiian	hawa1245	1436	to scratch	walu	walu	71458	27184	1055			w a l u	6 7 5 7	AXBZ	WALY	1	1.W.C 1.A.V 1.L.C 1.Y.V	2.0 1.5 1.75 0.8	walu	1	1471	952	1198	1257	611	w a l u	c c c c
#
898	Maori	Maori	maor1246	1409	to see	kite	kite	Biggs-85-2005	16150	95			k i t e	1 7 1 7	AXBZ	KITE	3	3.K.C 3.I.V 3.T.C 3.E.V	2.0 1.5 1.75 0.8	kite	0	1484	963	1209	1268	616	k i t e	c c c c
1347	Tahitian	Tahitian (Modern)	tahi1242	1409	to see	'ite	'ite	Clark-173-2005	16238	95			ʔ i t e	1 7 1 7	AXBZ	HITE	9	9.H.C 9.I.V 9.T.C 9.E.V	2.0 1.5 1.75 0.8	ʔite	1	1485	963	1209	1268	616	ʔ i t e	c c c c
1792	Rapanui	Rapanui (Easter Island)	rapa1244	1409	to see	tikea	tikea	POLLEX	133573	95			t i k e a	1 7 1 7 7	AXBYZ	TIKEA	5	5.T.C 5.I.V 5.K.C 5.E.V 5.A.V	2.0 1.5 1.75 1.3 0.8	tikea	0	1486	963	1213	1272	618	t i k e a	c c c c c
2055	Mangareva	Mangareva	mang1401	1409	to see	nana	nana	POLLEX	321470	167		nana	n a n a	4 7 4 7	AXBZ	NANA	2	2.N.C 2.A.V 2.N.C 2.A.V	2.0 1.5 1.75 0.8	nana	0	1483	964	1210	1269	617	n a n a	c c c c
3242	Sikaiana	Sikaiana	sika1261	1409	to see	kite	kite	POLLEX	145944	95			k i t e	1 7 1 7	AXBZ	KITE	8	8.K.C 8.I.V 8.T.C 8.E.V	2.0 1.5 1.75 0.8	kite	0	1484	963	1209	1268	616	k i t e	c c c c
3528	North_Marquesan	Marquesan	nort2845	1409	to see	íte	íte	POLLEX	16103	95			ʔ i t e	1 7 1 7	AXBZ	HITE	4	4.H.C 4.I.V 4.T.C 4.E.V	2.0 1.5 1.75 0.8	ʔite	0	1485	963	1209	1268	616	ʔ i t e	c c c c
4544	Ra’ivavae	Ra'ivavae	aust1304	1409	to see	ʔite	ʔite	Tamaititahio-1213-2015	291195	95			ʔ i t e	1 7 1 7	AXBZ	HITE	6	6.H.C 6.I.V 6.T.C 6.E.V	2.0 1.5 1.75 0.8	ʔite	1	1485	963	1209	1268	616	ʔ i t e	c c c c
4789	Tuamotuan	Tuamotu	tuam1242	1409	to see	kite	kite	POLLEX	135505	95			k i t e	1 7 1 7	AXBZ	KITE	10	10.K.C 10.I.V 10.T.C 10.E.V	2.0 1.5 1.75 0.8	kite	1	1484	963	1209	1268	616	k i t e	c c c c
5300	Rurutuan	Rurutuan	aust1304	1409	to see	naanaa	naanaa	Meyer-128-2005	16193	167			n aː n aː	4 7 4 7	AXBZ	NANA	7	7.N.C 7.A.V 7.N.C 7.A.V	2.0 1.5 1.75 0.8	naːnaː	0	1483	964	1210	1269	617	n aː n aː	c c c c
5792	Hawaiian	Hawaiian	hawa1245	1409	to see	'ike	'ike	71458	16117	95			ʔ i k e	1 7 1 7	AXBZ	HIKE	1	1.H.C 1.I.V 1.K.C 1.E.V	2.0 1.5 1.75 0.8	ʔike	1	1482	963	1209	1268	616	ʔ i k e	c c c c
#
877	Maori	Maori	maor1246	1457	to sew	tui	tui	Biggs-85-2005	23647	316			t u i	1 7 7	AXZ	TYI	3	3.T.C 3.Y.V 3.I.V	2.0 1.5 0.8	tui	0	1488	966	1215	1274	619	t u i	c c c
1322	Tahitian	Tahitian (Modern)	tahi1242	1457	to sew	nira	nira	Clark-173-2005	75090	403			n i r a	4 7 5 7	AXBZ	NIRA	9	9.N.C 9.I.V 9.R.C 9.A.V	2.0 1.5 1.75 0.8	nira	1	1495	970	1219	1278	620	n i r a	c c c c
1323	Tahitian	Tahitian (Modern)	tahi1242	1457	to sew	au	au	Clark-173-2005	75089	356			a u	7 7	XZ	AY	9	9.A.V 9.Y.V	1.5 0.8	au	1	1498	966	1225	1284	621	a u	c c
1768	Rapanui	Rapanui (Easter Island)	rapa1244	1457	to sew	tui	tui	POLLEX	133574	316		tui/tui	t u i	1 7 7	AXZ	TYI	5	5.T.C 5.Y.V 5.I.V	2.0 1.5 0.8	tui	0	1488	966	1215	1274	619	t u i	c c c
2025	Mangareva	Mangareva	mang1401	1457	to sew	tue	tue	POLLEX	321492	316		tui	t u e	1 7 7	AXZ	TYE	2	2.T.C 2.Y.V 2.E.V	2.0 1.5 0.8	tue	0	1488	966	1215	1274	619	t u e	c c c
3221	Sikaiana	Sikaiana	sika1261	1457	to sew	tui	tui	POLLEX	23805	316			t u i	1 7 7	AXZ	TYI	8	8.T.C 8.Y.V 8.I.V	2.0 1.5 0.8	tui	0	1488	966	1215	1274	619	t u i	c c c
3499	North_Marquesan	Marquesan	nort2845	1457	to sew	tui	tui	POLLEX	23600	316			t u i	1 7 7	AXZ	TYI	4	4.T.C 4.Y.V 4.I.V	2.0 1.5 0.8	tui	0	1488	966	1215	1274	619	t u i	c c c
4522	Ra’ivavae	Ra'ivavae	aust1304	1457	to sew	niGa	niGa	Tamaititahio-1213-2015	291216	403			n i ɢ a	4 7 1 7	AXBZ	NIKA	6	6.N.C 6.I.V 6.K.C 6.A.V	2.0 1.5 1.75 0.8	niɢa	0	1492	970	1219	1278	620	n i ɢ a	c c c c
4762	Tuamotuan	Tuamotu	tuam1242	1457	to sew	tui	tui	POLLEX	23808	316			t u i	1 7 7	AXZ	TYI	10	10.T.C 10.Y.V 10.I.V	2.0 1.5 0.8	tui	0	1488	966	1215	1274	619	t u i	c c c
5270	Rurutuan	Rurutuan	aust1304	1457	to sew	tiiʔai	tiiʔai	Meyer-128-2005	91538	964			t iː ʔ a i	1 7 1 7 7	AXBYZ	TIHAI	7	7.T.C 7.I.V 7.H.C 7.A.V 7.I.V	2.0 1.5 1.75 1.3 0.8	tiːʔai	0	1493	966	1215	1279	623	t iː ʔ a i	c c c c c
5271	Rurutuan	Rurutuan	aust1304	1457	to sew	nira	nira	Meyer-128-2005	91537	403			n i r a	4 7 5 7	AXBZ	NIRA	7	7.N.C 7.I.V 7.R.C 7.A.V	2.0 1.5 1.75 0.8	nira	1	1495	970	1219	1278	620	n i r a	c c c c
5272	Rurutuan	Rurutuan	aust1304	1457	to sew	au	au	Meyer-128-2005	91536	356			a u	7 7	XZ	AY	7	7.A.V 7.Y.V	1.5 0.8	au	1	1498	966	1225	1284	621	a u	c c
5770	Hawaiian	Hawaiian	hawa1245	1457	to sew	humuhumu	humuhumu	71458	23614	1057			h u m u h u m u	3 7 4 7 3 7 4 7	AXBYBYBZ	HYMYHYMY	1	1.H.C 1.Y.V 1.M.C 1.Y.V 1.H.C 1.Y.V 1.M.C 1.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	humuhumu	0	1487	965	1214	1273	622	h u m u h u m u	c c c c c c c c
#
874	Maori	Maori	maor1246	1172	to shoot	whana	fana	Biggs-85-2005	24718	96			f a n a	3 7 4 7	AXBZ	BANA	3	3.B.C 3.A.V 3.N.C 3.A.V	2.0 1.5 1.75 0.8	fana	0	1499	971	1226	1285	625	f a n a	c c c c
1319	Tahitian	Tahitian (Modern)	tahi1242	1172	to shoot	te'a	te'a	Clark-173-2005	24806	678			t e ʔ a	1 7 1 7	AXBZ	TEHA	9	9.T.C 9.E.V 9.H.C 9.A.V	2.0 1.5 1.75 0.8	teʔa	0	1502	971	1229	1288	624	t e ʔ a	c c c c
3495	North_Marquesan	Marquesan	nort2845	1172	to shoot	puhi	puhi	POLLEX	135712	431			p u h i	1 7 3 7	AXBZ	PYHI	4	4.P.C 4.Y.V 4.H.C 4.I.V	2.0 1.5 1.75 0.8	puhi	1	1501	973	1228	1287	627	p u h i	c c c c
3496	North_Marquesan	Marquesan	nort2845	1172	to shoot	toi	toi	POLLEX	24671	735			t o i	1 7 7	AXZ	TUI	4	4.T.C 4.U.V 4.I.V	2.0 1.5 0.8	toi	0	1506	973	1229	1292	626	t o i	c c c
4519	Ra’ivavae	Ra'ivavae	aust1304	1172	to shoot	teʔa	teʔa	Tamaititahio-1213-2015	291219	678			t e ʔ a	1 7 1 7	AXBZ	TEHA	6	6.T.C 6.E.V 6.H.C 6.A.V	2.0 1.5 1.75 0.8	teʔa	0	1502	971	1229	1288	624	t e ʔ a	c c c c
4759	Tuamotuan	Tuamotu	tuam1242	1172	to shoot	hana	hana	POLLEX	89866	96		fana	h a n a	3 7 4 7	AXBZ	HANA	10	10.H.C 10.A.V 10.N.C 10.A.V	2.0 1.5 1.75 0.8	hana	0	1505	971	1226	1285	625	h a n a	c c c c
5267	Rurutuan	Rurutuan	aust1304	1172	to shoot	teʔa	teʔa	Meyer-128-2005	24761	678			t e ʔ a	1 7 1 7	AXBZ	TEHA	7	7.T.C 7.E.V 7.H.C 7.A.V	2.0 1.5 1.75 0.8	teʔa	0	1502	971	1229	1288	624	t e ʔ a	c c c c
5767	Hawaiian	Hawaiian	hawa1245	1172	to shoot	pana	pana	71458	24685	96			p a n a	1 7 4 7	AXBZ	PANA	1	1.P.C 1.A.V 1.N.C 1.A.V	2.0 1.5 1.75 0.8	pana	0	1499	971	1226	1285	625	p a n a	c c c c
#
893	Maori	Maori	maor1246	1416	to sit	noho	noho	Biggs-85-2005	17935	404			n o h o	4 7 3 7	AXBZ	NUHU	3	3.N.C 3.U.V 3.H.C 3.U.V	2.0 1.5 1.75 0.8	noho	0	1507	974	1230	1293	628	n o h o - -	c c c c
1341	Tahitian	Tahitian (Modern)	tahi1242	1416	to sit	paarahi	paarahi	Clark-173-2005	18023	432			p aː r a h i	1 7 5 7 3 7	AXBYBZ	PARAHI	9	9.P.C 9.A.V 9.R.C 9.A.V 9.H.C 9.I.V	2.0 1.5 1.75 1.3 1.75 0.8	paːrahi	0	1515	982	1238	1301	629	p aː r a h i	c c c c c c
1787	Rapanui	Rapanui (Easter Island)	rapa1244	1416	to sit	noho	noho	POLLEX	18114	404			n o h o	4 7 3 7	AXBZ	NUHU	5	5.N.C 5.U.V 5.H.C 5.U.V	2.0 1.5 1.75 0.8	noho	0	1507	974	1230	1293	628	n o h o - -	c c c c
2049	Mangareva	Mangareva	mang1401	1416	to sit	no'o	no'o	POLLEX	321474	404		no'o	n o ʔ o	4 7 1 7	AXBZ	NUHU	2	2.N.C 2.U.V 2.H.C 2.U.V	2.0 1.5 1.75 0.8	noʔo	0	1507	974	1230	1293	628	n o ʔ o - -	c c c c
3239	Sikaiana	Sikaiana	sika1261	1416	to sit	noho	noho	POLLEX	18093	404			n o h o	4 7 3 7	AXBZ	NUHU	8	8.N.C 8.U.V 8.H.C 8.U.V	2.0 1.5 1.75 0.8	noho	0	1507	974	1230	1293	628	n o h o - -	c c c c
3523	North_Marquesan	Marquesan	nort2845	1416	to sit	noho	noho	POLLEX	17888	404			n o h o	4 7 3 7	AXBZ	NUHU	4	4.N.C 4.U.V 4.H.C 4.U.V	2.0 1.5 1.75 0.8	noho	0	1507	974	1230	1293	628	n o h o - -	c c c c
4539	Ra’ivavae	Ra'ivavae	aust1304	1416	to sit	nohotu	nohotu	Tamaititahio-1213-2015	291200	404			n o h o t u	4 7 3 7 1 7	AXBYBZ	NUHUTY	6	6.N.C 6.U.V 6.H.C 6.U.V 6.T.C 6.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	nohotu	0	1507	974	1230	1293	628	n o h o t u	c c c c c c
4784	Tuamotuan	Tuamotu	tuam1242	1416	to sit	noho	noho	POLLEX	18096	404			n o h o	4 7 3 7	AXBZ	NUHU	10	10.N.C 10.U.V 10.H.C 10.U.V	2.0 1.5 1.75 0.8	noho	0	1507	974	1230	1293	628	n o h o - -	c c c c
5291	Rurutuan	Rurutuan	aust1304	1416	to sit	noʔo	noʔo	Meyer-128-2005	90799	404			n o ʔ o	4 7 1 7	AXBZ	NUHU	7	7.N.C 7.U.V 7.H.C 7.U.V	2.0 1.5 1.75 0.8	noʔo	0	1507	974	1230	1293	628	n o ʔ o - -	c c c c
5292	Rurutuan	Rurutuan	aust1304	1416	to sit	araʔi	araʔi	Meyer-128-2005	90798	432			a r a ʔ i	7 5 7 1 7	XBYBZ	ARAHI	7	7.A.V 7.R.C 7.A.V 7.H.C 7.I.V	1.5 1.75 1.3 1.75 0.8	araʔi	0	1517	982	1238	1301	629	- a r a ʔ i	c c c c c
5786	Hawaiian	Hawaiian	hawa1245	1416	to sit	noho	noho	71458	17902	404			n o h o	4 7 3 7	AXBZ	NUHU	1	1.N.C 1.U.V 1.H.C 1.U.V	2.0 1.5 1.75 0.8	noho	0	1507	974	1230	1293	628	n o h o - -	c c c c
#
